product_key,product_id,category,sub-category,product_name
1871,TEC-AC-10004666,Technology,Accessories,Maxell iVDR EX 500GB Cartridge
1872,TEC-MA-10003066,Technology,Machines,Wasp CCD Handheld Bar Code Reader
1873,OFF-PA-10002001,Office Supplies,Paper,Xerox 1984
1874,FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish"
1875,FUR-BO-10000112,Furniture,Bookcases,"Bush Birmingham Collection Bookcase, Dark Cherry"
1876,TEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS)
1877,TEC-PH-10000127,Technology,Phones,iOttie XL Car Mount
1878,OFF-PA-10000673,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad"
1879,OFF-AR-10003896,Office Supplies,Art,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors"
1880,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page"
1881,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer
1882,OFF-AR-10002818,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener
1883,OFF-PA-10003919,Office Supplies,Paper,Xerox 1989
1884,OFF-PA-10003739,Office Supplies,Paper,Xerox 1969
1885,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File
1886,TEC-MA-10004125,Technology,Machines,Cubify CubeX 3D Printer Triple Head Print
1887,OFF-AR-10004790,Office Supplies,Art,Staples in misc. colors
1888,OFF-PA-10000308,Office Supplies,Paper,Xerox 1901
1889,TEC-PH-10001468,Technology,Phones,Panasonic Business Telephones KX-T7736
1890,OFF-PA-10002558,Office Supplies,Paper,Xerox 1938
1891,FUR-BO-10002206,Furniture,Bookcases,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order"
1892,OFF-FA-10000089,Office Supplies,Fasteners,Acco Glide Clips
1893,TEC-MA-10001856,Technology,Machines,Okidata C610n Printer
